,id,latitude,longitude,label,quality,max_mean-bright,max_std_bright,date,region
1473,5241100124,53.222196,13.953033,0,2,0.22010049019607844,9.260149853770598,2022-03-14,Brandenburg
3635,60955864,46.948,7.4474,2,6,,,2022-03-14,Bern
2259,70295163,32.8752,13.1875,2,6,,,2022-03-14,Tripoli
2427,1882033736,53.8816969,13.4306244,0,2,0.22996813725490198,22.38504132548326,2022-03-14,Mecklenburg-Vorpommern
2264,22731641,46.78,23.5594,2,6,,,2022-03-14,Cluj-Napoca
74,117664584,53.5350664,7.2209778,0,3,0.32046323529411763,19.146274576527475,2022-03-14,Niedersachsen
3125,29675669,37.4386,127.1378,2,6,,,2022-03-14,Songnam
240,8180660205,51.3226346,11.2551146,0,3,0.4686225490196079,6.648302365265233,2022-03-14,ThÃ¼ringen
3342,93721655,14.5692,121.1325,2,6,,,2022-03-14,Taytay
467,43103174,6.2447,-75.5748,2,6,,,2022-03-14,Medellin
1782,27287701,-4.3317,15.3139,2,6,,,2022-03-14,Kinshasa
1165,70053560,22.8,86.1833,2,6,,,2022-03-14,Jamshedpur
1076,1247751099,51.2562468,10.2786492,0,2,0.30031862745098037,11.067318683130583,2022-03-14,ThÃ¼ringen
1277,24651458,32.1287,112.7581,2,6,,,2022-03-14,Zaoyang
3608,5394513778,53.7893131,9.2446865,0,2,0.35404656862745093,21.76446664988024,2022-03-14,Niedersachsen
2599,79122283,36,119.4167,2,6,,,2022-03-14,Zhufeng
350,4211828192,54.0135465,8.9345976,0,2,0.5981936274509804,10.385974200113655,2022-03-14,Schleswig-Holstein
2263,3602182037,53.9970537,9.0651777,0,1,0.4332254901960784,14.227562893209965,2022-03-14,Schleswig-Holstein
1201,272117082,54.1720392,8.8521303,0,2,0.4984142156862745,12.486382791924184,2022-03-14,Schleswig-Holstein
3413,6290384420,52.5498318,7.6071795,0,2,0.2403455882352941,9.626888951324423,2022-03-14,Niedersachsen
278,7884253230,54.7658074,8.9320383,0,3,0.2574730392156863,17.923193618314766,2022-03-14,Schleswig-Holstein
532,77479194,14.3833,121.05,2,6,,,2022-03-14,Muntinlupa City
36,23131799,9.9333,-84.0833,2,6,,,2022-03-14,San Jose
608,74073231,26.2273,-98.2471,2,6,,,2022-03-14,McAllen
1892,68148650,-4.05,39.6667,2,6,,,2022-03-14,Mombasa
2487,267470960,52.0131213,8.6438795,0,3,0.28932107843137256,9.54980467980019,2022-03-14,Nordrhein-Westfalen
1215,94903209,33.8833,-5.55,2,6,,,2022-03-14,Meknes
3634,4146227,43.8519,126.5481,2,6,,,2022-03-14,Jilin
834,9576426,26.0819,119.2981,2,6,,,2022-03-14,Gulou
1469,428821693,53.1301176,11.8156043,0,3,0.6298700980392157,18.14095627673276,2022-03-14,Brandenburg
426,7580859316,53.2326004,12.2299679,0,3,0.7104499748617397,14.598161111737713,2022-03-14,Brandenburg
3446,1975747360,51.7312417,8.841569,0,2,0.4403946078431372,13.130263367546506,2022-03-14,Nordrhein-Westfalen
2692,10658180,35.2333,115.4333,2,6,,,2022-03-14,Heze
968,4332021800,50.5085724,6.3621986,0,2,0.3667696078431373,14.107705935976497,2022-03-14,Nordrhein-Westfalen
3575,26996367,52.3667,4.8833,2,6,,,2022-03-14,Amsterdam
33,393956018,52.5135328,12.8961134,0,3,0.36754901960784314,22.395522180850467,2022-03-14,Brandenburg
2788,7668135707,52.9944172,12.1081131,0,3,0.4757598039215686,11.791789782781827,2022-03-14,Brandenburg
1895,3579575248,54.5772012,8.9723003,0,3,0.5137107843137255,11.430618610458508,2022-03-14,Schleswig-Holstein
3876,6322543096,50.8286214,6.4005941,0,3,0.3127720588235294,12.977016710835851,2022-03-14,Nordrhein-Westfalen
8,26213032,35.7667,139.6833,2,6,,,2022-03-14,Itabashi
3196,5763436886,50.8459795,6.1299699,0,3,0.44676470588235295,9.962519754640718,2022-03-14,Nordrhein-Westfalen
3332,3834112963,51.5570503,8.7980798,0,2,0.46590686274509807,6.136342336502665,2022-03-14,Nordrhein-Westfalen
2312,98976419,33.35,44.4167,2,6,,,2022-03-14,Baghdad
1185,76931386,16.8667,74.5667,2,6,,,2022-03-14,Sangli
258,7791431690,52.3903854,10.1331188,0,2,0.4343676470588235,8.818793856519324,2022-03-14,Niedersachsen
1647,27540080,36.6239,101.7787,2,6,,,2022-03-14,Xining
3435,1902543315,51.9867418,10.8366042,0,2,0.423671568627451,10.619653554927105,2022-03-14,Sachsen-Anhalt
2616,1362201615,51.9979923,12.8188372,0,3,0.19373039215686277,11.712219793065675,2022-03-14,Brandenburg
1583,3646184,40.3667,49.8352,2,6,,,2022-03-14,Baku
3693,57931525,36.3667,43.1167,2,6,,,2022-03-14,Mosul
1740,96633079,18.4004,76.57,2,6,,,2022-03-14,Latur
22,9038754030,51.7221711,11.4579237,0,2,0.5179462041226747,7.3725801040970795,2022-03-14,Sachsen-Anhalt
663,8408984047,51.4807416,6.3741452,0,2,0.4053480392156863,3.971154248758827,2022-03-14,Nordrhein-Westfalen
3569,4084456864,54.1192559,9.4921657,0,1,0.30667401960784313,9.311169084945046,2022-03-14,Schleswig-Holstein
2893,7868757430,52.7921997,7.0768894,0,3,0.3712622549019608,10.914713939245448,2022-03-14,Niedersachsen
357,66360461,4.95,8.325,2,6,,,2022-03-14,Calabar
870,546622754,54.5786495,8.9816922,0,3,0.3450955882352941,8.173539201459146,2022-03-14,Schleswig-Holstein
1814,36672395,38.7094,116.1008,2,6,,,2022-03-14,Renqiu
1330,3860905225,52.5099177,10.2914921,0,3,0.3363455882352941,15.847146827736708,2022-03-14,Niedersachsen
2260,3016254816,52.5106169,10.2394919,0,2,0.2952426470588235,23.49397277225201,2022-03-14,Niedersachsen
2067,20488879,28.5833,112.3333,2,6,,,2022-03-14,Yiyang
2816,37871061,42.95,89.1822,2,6,,,2022-03-14,Turpan
645,5041341468,51.7151249,8.8583456,0,3,0.2448406862745098,12.501870925051275,2022-03-14,Nordrhein-Westfalen
2581,83222701,19.54,-96.9275,2,6,,,2022-03-14,Xalapa
1574,96434716,41.1664,80.25,2,6,,,2022-03-14,Aksu
496,1019285503,54.1903751,8.9670636,0,3,0.2743333333333333,19.381528572032497,2022-03-14,Schleswig-Holstein
3418,1694305495,53.9262438,8.976139,0,3,0.5724730392156863,17.227703874002643,2022-03-14,Schleswig-Holstein
872,7620868412,52.876429,12.5974462,0,2,0.5040906862745098,11.902962238425731,2022-03-14,Brandenburg
3096,5106761814,54.1624434,8.9645219,0,2,0.3295600804424334,9.934876511367154,2022-03-14,Schleswig-Holstein
1082,1789940343,53.493851,9.0574267,0,2,0.40691176470588236,20.55664702157724,2022-03-14,Niedersachsen
1364,79264650,34.35,108.7167,2,6,,,2022-03-14,Xianyang
3317,4084456852,54.1136153,9.5008453,0,2,0.23921813725490193,16.648184542835647,2022-03-14,Schleswig-Holstein
3128,7708827967,53.1544949,11.8312306,0,1,0.5264509803921569,8.92730734099468,2022-03-14,Brandenburg
2065,71162492,35.6947,139.9825,2,6,,,2022-03-14,Honcho
3998,16960606,37.359,120.396,2,6,,,2022-03-14,Luofeng
946,5023782773,51.4695271,6.4083874,0,2,0.5450563725490197,23.725791567397565,2022-03-14,Nordrhein-Westfalen
161,4799399090,53.3419619,9.6127694,0,2,0.5026348039215687,13.722106349071735,2022-03-14,Niedersachsen
3686,117664506,53.5300905,7.219292,0,3,0.3094338235294118,9.529371886217886,2022-03-14,Niedersachsen
498,84288055,24.9211,102.4778,2,6,,,2022-03-14,Lianran
3632,7729520412,52.0679534,7.1766561,0,3,0.3293995098039216,9.11814856459456,2022-03-14,Nordrhein-Westfalen
420,7246360444,51.9981799,12.8435589,0,2,0.23547058823529413,11.363074551987744,2022-03-14,Brandenburg
20,55080986,23.1115,114.4152,2,6,,,2022-03-14,Huizhou
2589,86253159,-43.5309,172.6365,2,6,,,2022-03-14,Christchurch
3327,99647522,10.2469,-67.5958,2,6,,,2022-03-14,Maracay
301,14448884,36.6372,127.4897,2,6,,,2022-03-14,Cheongju
1936,2986380907,52.9160187,13.2891158,0,2,0.5094950980392158,18.185424246966363,2022-03-14,Brandenburg
2227,8930610907,53.9896522,9.4052664,0,2,0.22196568627450977,12.905041498012762,2022-03-14,Schleswig-Holstein
2074,5853981,-38,-57.55,2,6,,,2022-03-14,Mar del Plata
35,31988724,38.5158,114.9845,2,6,,,2022-03-14,Dingzhou
3675,2036457544,53.9613003,8.9501734,0,1,0.318406862745098,6.8983258637174965,2022-03-14,Schleswig-Holstein
1010,43315482,-27.4678,153.0281,2,6,,,2022-03-14,Brisbane
1735,10038502,35.4164,119.4331,2,6,,,2022-03-14,Rizhao
1098,78047701,31.8972,54.3678,2,6,,,2022-03-14,Yazd
2076,33976965,31.7167,72.9833,2,6,,,2022-03-14,Chiniot
2034,7122855037,52.8626064,8.5013048,0,2,0.3205024509803922,11.174393269106817,2022-03-14,Niedersachsen
1460,1467486419,52.5500601,9.8471403,0,3,0.4311739567621921,9.947381352852249,2022-03-14,Niedersachsen
3066,8416454061,51.732306,11.6540647,0,3,0.425578431372549,22.082776733454203,2022-03-14,Sachsen-Anhalt
3315,456390170,51.5082817,8.3445524,0,2,0.39372549019607844,10.691333664249031,2022-03-14,Nordrhein-Westfalen
3313,30877820,39.7087,-104.7273,2,6,,,2022-03-14,Aurora
3948,428299428,53.2211663,11.8809408,0,2,0.3216348039215686,9.45150486612123,2022-03-14,Brandenburg
3941,13074742,-3.319,114.5921,2,6,,,2022-03-14,Banjarmasin
822,5451646804,52.1384302,9.5385879,0,3,0.43984313725490193,10.245386660817648,2022-03-14,Niedersachsen
790,89371848,38.6333,27.4167,2,6,,,2022-03-14,Manisa
1137,3758333533,52.3469329,14.3696907,0,3,0.23369852941176475,10.03619860871862,2022-03-14,Brandenburg
3979,41459062,49.99,82.6149,2,6,,,2022-03-14,Oskemen
616,23131799,37.3019,-121.8486,2,6,,,2022-03-14,San Jose
4,3766366305,51.6253669,8.867092,0,2,0.36172303921568627,12.353349230111988,2022-03-14,Nordrhein-Westfalen
838,1873214459,51.3199285,11.2509172,0,3,0.38467892156862743,13.108589109857023,2022-03-14,ThÃ¼ringen
2815,13136954,27.3019,105.2863,2,6,,,2022-03-14,Bijie
1653,84862778,26.7611,83.3667,2,6,,,2022-03-14,Gorakhpur
3476,117680173,53.5337375,7.2296375,0,3,0.3769436274509804,10.008885937610044,2022-03-14,Niedersachsen
229,12962815,16.8906,97.6333,2,6,,,2022-03-14,Hpa-An
1891,2040843062,52.8839348,7.3715592,0,3,0.39525,10.97396998666173,2022-03-14,Niedersachsen
1203,692825425,52.1767455,11.5535688,0,3,0.5630147058823529,11.183397749916082,2022-03-14,Sachsen-Anhalt
2753,89979226,5.4145,100.3292,2,6,,,2022-03-14,George Town
2642,1018903500,52.5863742,7.5275688,0,2,0.3454681372549019,7.0140516626326646,2022-03-14,Niedersachsen
1184,38638333,12.6,37.4667,2,6,,,2022-03-14,Gonder
3236,17232718,24.3495,102.5432,2,6,,,2022-03-14,Yuxi
300,89707205,22.3069,114.1831,2,6,,,2022-03-14,Hong Kong
2749,79562534,21.654,110.6294,2,6,,,2022-03-14,Huazhou
2737,4658979,30.0372,121.1546,2,6,,,2022-03-14,Yuyao
114,77176013,-1.2864,36.8172,2,6,,,2022-03-14,Nairobi
3166,2399748107,51.3994505,6.2668736,0,2,0.5905784313725492,8.24337561138702,2022-03-14,Nordrhein-Westfalen
867,3636007,44.3,86.0333,2,6,,,2022-03-14,Shihezi
2901,40808011,48.7833,44.7667,2,6,,,2022-03-14,Volzhskiy
2928,58888222,55.0333,82.9167,2,6,,,2022-03-14,Novosibirsk
2516,2122783096,53.3944949,8.4096966,0,3,0.34180392156862743,10.883489899997933,2022-03-14,Niedersachsen
3058,51642785,8.1333,4.25,2,6,,,2022-03-14,Ogbomoso
64,70102953,32.532,120.4604,2,6,,,2022-03-14,Hai'an
1505,15058294,41.9033,12.4534,2,6,,,2022-03-14,Vatican City
3364,9295008417,54.1935771,8.9224578,0,3,0.40215196078431376,13.928998333747257,2022-03-14,Schleswig-Holstein
1081,1056019720,54.0018705,11.7175054,0,2,0.2920269607843137,11.750690162557294,2022-03-14,Mecklenburg-Vorpommern
1799,62196669,28.6667,77.2167,2,6,,,2022-03-14,Delhi
1883,35413598,23.0961,109.6092,2,6,,,2022-03-14,Guigang
3797,2986380913,52.9228386,13.2892126,0,3,0.3327328431372549,8.882402358001482,2022-03-14,Brandenburg
2924,69332826,43.6833,-79.7667,2,6,,,2022-03-14,Brampton
2480,67265927,-23.5504,-46.6339,2,6,,,2022-03-14,Sao Paulo
1398,58813867,35.5167,139.7,2,6,,,2022-03-14,Kawasaki
2670,2303387900,48.448059,9.764142,0,3,0.47673774509803923,9.253226257411166,2022-03-14,Baden-WÃ¼rttemberg
1135,15937613,-5.5667,12.2,2,6,,,2022-03-14,Cabinda
2741,87427306,24.75,85.0167,2,6,,,2022-03-14,Gaya
59,25328660,-25.0667,-130.0833,2,6,,,2022-03-14,Adamstown
2923,2378087546,52.6123078,10.3648391,0,3,0.337,11.88589728546501,2022-03-14,Niedersachsen
2628,4907889194,52.0101952,10.0155127,0,2,0.3323995098039216,7.095574686358956,2022-03-14,Niedersachsen
15,55776877,43.7706,142.365,2,6,,,2022-03-14,Asahikawa
1933,2194912441,53.1303758,12.2317017,0,3,0.2433112745098039,8.787991587286479,2022-03-14,Brandenburg
1325,3436946335,52.754311,11.707958,0,1,0.5229803921568627,8.920439800381933,2022-03-14,Sachsen-Anhalt
2874,61255205,39.904,116.4075,2,6,,,2022-03-14,Beijing
507,27902812,34.64,50.8764,2,6,,,2022-03-14,Qom
2717,5928257,23.3735,116.6941,2,6,,,2022-03-14,Shantou
2654,292372995,52.1716653,11.5494792,0,2,0.6100833333333334,16.74829806539835,2022-03-14,Sachsen-Anhalt
1422,7997030,32.15,74.1833,2,6,,,2022-03-14,Gujranwala
310,32472943,25.9733,117.3593,2,6,,,2022-03-14,Yong'an
2613,4194343982,53.4037497,8.4013149,0,3,0.2481985294117647,9.147103889057723,2022-03-14,Niedersachsen
3989,9234153933,52.0986676,10.4777916,0,2,0.1955392156862745,13.173762825497922,2022-03-14,Niedersachsen
3772,2662966833,53.2733094,14.3046532,0,2,0.30839950980392156,12.092524545130772,2022-03-14,Brandenburg
1902,29391897,24.5093,117.6612,2,6,,,2022-03-14,Zhangzhou
2195,1395082590,52.6981933,8.8433675,0,3,0.6169656862745099,4.927015429279341,2022-03-14,Niedersachsen
1242,3436946364,52.7625594,11.7086117,0,3,0.35857352941176474,6.496764304904204,2022-03-14,Sachsen-Anhalt
2398,15963951,32.9354,117.3531,2,6,,,2022-03-14,Bengbu
2224,4327034838,53.9605882,8.9212757,0,3,0.38197303921568626,7.199679948769695,2022-03-14,Schleswig-Holstein
1245,9582786247,53.8920433,11.9491043,0,2,0.2978799019607843,12.793182520763366,2022-03-14,Mecklenburg-Vorpommern
1551,34405607,15.2137,145.7546,2,6,,,2022-03-14,Capitol Hill
3616,7272961776,53.365283,7.3138753,0,3,0.35203676470588235,12.376673083601716,2022-03-14,Niedersachsen
2905,48193850,-19.1583,-45.4522,2,6,,,2022-03-14,Abaete
2214,95646010,27.7233,109.1885,2,6,,,2022-03-14,Tongren
636,4369774450,53.9878261,9.0376002,0,3,0.520328431372549,9.30240505205487,2022-03-14,Schleswig-Holstein
201,76566481,33.7346,-116.2346,2,6,,,2022-03-14,Indio
3426,61805330,10.0333,105.7833,2,6,,,2022-03-14,Can Tho
268,2661551216,53.3921429,13.9884118,0,2,0.27599999999999997,9.512942227860572,2022-03-14,Brandenburg
2499,456390269,51.5125395,8.3695303,0,3,0.3493308823529412,7.866641185936053,2022-03-14,Nordrhein-Westfalen
606,3765035872,54.1120382,9.3655287,0,2,0.44831127450980396,8.910626846533292,2022-03-14,Schleswig-Holstein
482,8475790118,54.1993998,9.3071411,0,3,0.5321392659627954,11.834791315667669,2022-03-14,Schleswig-Holstein
136,1116331586,51.2886859,9.2147397,0,3,0.3780392156862745,10.192296635586484,2022-03-14,Hessen
3268,7686152587,53.7788582,8.9686407,0,2,0.437642156862745,11.832150656187894,2022-03-14,Niedersachsen
1928,81054021,37.5295,-77.4756,2,6,,,2022-03-14,Richmond
3213,2986380906,52.9138723,13.2913982,0,2,0.4480367647058824,5.27982343888323,2022-03-14,Brandenburg
341,393951053,52.5257454,12.8791897,0,3,0.22025980392156866,9.344310431893978,2022-03-14,Brandenburg
3422,656215402,54.4835739,11.2341193,0,2,0.18864950980392156,22.252623117809723,2022-03-14,Schleswig-Holstein
3479,47545163,40.2457,-111.6457,2,6,,,2022-03-14,Provo
2185,45585114,54.5333,36.2667,2,6,,,2022-03-14,Kaluga
2663,4742600611,54.61855,9.0663827,0,3,0.2662303921568627,9.641428238030837,2022-03-14,Schleswig-Holstein
639,656213968,54.4615076,11.2539943,0,2,0.3502475490196078,8.630830690240254,2022-03-14,Schleswig-Holstein
3145,1235199287,53.9622655,8.9409017,0,2,0.6991323529411765,27.36507686321658,2022-03-14,Schleswig-Holstein
2064,1018903490,52.6077516,7.5344631,0,2,0.2550563725490196,9.28024527279578,2022-03-14,Niedersachsen
1289,97797142,54.5964,-5.93,2,6,,,2022-03-14,Belfast
179,27497997,48.1447,17.1128,2,6,,,2022-03-14,Bratislava
3328,9761350,-23.6464,-70.398,2,6,,,2022-03-14,Antofagasta
1016,4976332641,51.5894628,8.7071653,0,2,0.48606862745098034,11.130592609106062,2022-03-14,Nordrhein-Westfalen
3153,86777050,32.9387,119.8404,2,6,,,2022-03-14,Shaoyang
1456,69748667,31.334,118.3622,2,6,,,2022-03-14,Wuhu
1063,3327065204,53.2932953,12.2120947,0,3,0.5576421568627451,15.03655478217693,2022-03-14,Brandenburg
2054,9097215198,51.6603571,6.2019873,0,2,0.3651789215686274,12.429182207953303,2022-03-14,Nordrhein-Westfalen
3361,2422540854,54.4846371,11.0997418,0,3,0.422517156862745,16.148161716692027,2022-03-14,Schleswig-Holstein
255,41968366,33.5819,119.028,2,6,,,2022-03-14,Huaiyin
150,1599240063,51.5134497,8.3387905,0,2,0.47841421568627457,9.371936822411408,2022-03-14,Nordrhein-Westfalen
3144,2702800332,51.6159448,8.5578053,0,2,0.2456887254901961,11.436173919213802,2022-03-14,Nordrhein-Westfalen
3074,50936754,25.1211,99.169,2,6,,,2022-03-14,Baoshan
3105,45749997,19.7475,96.115,2,6,,,2022-03-14,Nay Pyi Taw
2333,93354759,-13.2825,-176.1736,2,6,,,2022-03-14,Mata-Utu
1168,15134525,-8.1119,-79.0289,2,6,,,2022-03-14,Trujillo
1966,5370240558,51.4574839,6.415329,0,3,0.5871176470588235,25.89302897891162,2022-03-14,Nordrhein-Westfalen
3396,2064683568,53.6859855,8.6376362,0,3,0.3636421568627451,8.40152063826171,2022-03-14,Niedersachsen
1854,81575837,35.7833,139.8,2,6,,,2022-03-14,Adachi
38,7686111026,53.7929061,9.1491014,0,1,0.1484436274509804,23.565792722601028,2022-03-14,Niedersachsen
2857,409122282,52.5834595,12.8491021,0,2,0.42145833333333327,11.527602500149303,2022-03-14,Brandenburg
1402,43452389,39.1235,116.386,2,6,,,2022-03-14,Bazhou
237,5432469957,53.6492731,8.7270199,0,2,0.2499583333333333,8.643939280772926,2022-03-14,Niedersachsen
2056,6201894,22.2492,84.8828,2,6,,,2022-03-14,Raurkela
3475,4532623967,51.3020492,9.766158,0,3,0.366296568627451,8.667627872029042,2022-03-14,Hessen
3802,410838021,52.593388,12.7886773,0,3,0.15577450980392157,10.482001265420916,2022-03-14,Brandenburg
3057,76638047,3.0333,101.45,2,6,,,2022-03-14,Klang
492,1618651526,53.9635854,8.9691582,0,2,0.5687303921568626,2.098731024931647,2022-03-14,Schleswig-Holstein
181,49374381,14.4667,121.0167,2,6,,,2022-03-14,City of Paranaque
932,2298093434,52.9032545,9.9705454,0,2,0.38511060834590244,7.999686856982721,2022-03-14,Niedersachsen
599,90707666,19.7131,-98.9683,2,6,,,2022-03-14,Tecamac
1907,58789560,29.5854,103.7575,2,6,,,2022-03-14,Leshan
1796,1882032682,53.8741373,13.43413,0,1,0.6235686274509804,18.00869126783463,2022-03-14,Mecklenburg-Vorpommern
1757,26406747,0.033,-51.0653,2,6,,,2022-03-14,Macapa
885,2011013740,53.7126097,13.3078993,0,1,0.1581078431372549,11.434847262928976,2022-03-14,Mecklenburg-Vorpommern
3662,1486947685,52.4098192,14.4394416,0,1,0.24317156862745098,9.944796263786094,2022-03-14,Brandenburg
1736,23523619,9.4075,-0.8533,2,6,,,2022-03-14,Tamale
3972,8301582157,54.6361327,9.0587617,0,3,0.3137303921568627,10.76221734935982,2022-03-14,Schleswig-Holstein
1887,452073468,53.7761043,8.8358293,0,3,0.5631053921568627,11.294158548955043,2022-03-14,Niedersachsen
2593,2194912450,53.1776741,12.2698646,0,3,0.25818137254901957,7.105727211632303,2022-03-14,Brandenburg
394,1055470846,53.5026073,11.8660047,0,2,0.3757377450980392,23.452132726926866,2022-03-14,Mecklenburg-Vorpommern
828,1798609502,52.5269485,10.1854354,0,2,0.5436078431372549,8.172753072499447,2022-03-14,Niedersachsen
1914,7891191297,54.5244088,9.3981647,0,3,0.33303186274509805,9.228015555598457,2022-03-14,Schleswig-Holstein
2419,99651571,36.8528,119.3904,2,6,,,2022-03-14,Kuiju
120,2214854677,54.5160337,11.0722539,0,1,0.2231029411764706,9.048172903072672,2022-03-14,Schleswig-Holstein
3905,6448498417,52.7150042,7.5442701,0,3,0.12453676470588235,9.992570421512221,2022-03-14,Niedersachsen
441,1349122112,54.1470785,10.9174795,0,3,0.3107426470588235,7.200630660950676,2022-03-14,Schleswig-Holstein
3963,85856477,30.9273,113.911,2,6,,,2022-03-14,Xiaoganzhan
976,2173791880,54.1791983,9.0118683,0,2,0.6055955882352942,9.845532880289042,2022-03-14,Schleswig-Holstein
3937,932109005,48.9997658,10.7570471,0,3,0.4393676470588236,10.674740270466415,2022-03-14,Bayern
424,410838035,52.5974964,12.805028,0,3,0.21742156862745102,16.872983591980883,2022-03-14,Brandenburg
2650,95277175,9.0556,7.4914,2,6,,,2022-03-14,Abuja
2511,33064481,57.6167,39.85,2,6,,,2022-03-14,Yaroslavl
1335,2039111608,49.5674185,7.2608002,0,3,0.5383357843137255,18.766623552473348,2022-03-14,Saarland
2117,49323552,37.7348,115.686,2,6,,,2022-03-14,Hengshui
2157,4327034858,53.9676447,8.9221984,0,2,0.38853431372549013,9.41296429107305,2022-03-14,Schleswig-Holstein
3140,7688208910,52.4437658,10.2008951,0,2,0.46870833333333334,18.032909231117717,2022-03-14,Niedersachsen
3891,6294242819,49.777782,8.307233,0,2,0.4869411764705882,25.021603621354252,2022-03-14,Rheinland-Pfalz
2097,4100559179,54.3871776,9.4476805,0,2,0.3704975490196078,20.72087770596022,2022-03-14,Schleswig-Holstein
66,361552812,52.470901,9.1383255,0,3,0.4211764705882353,9.220056978394435,2022-03-14,Niedersachsen
1916,1067728383,51.4916017,8.3862363,0,1,0.32451225490196073,13.579561870662715,2022-03-14,Nordrhein-Westfalen
1764,6356934421,51.0495491,10.3304147,0,3,0.2691960784313726,8.618646318361797,2022-03-14,ThÃ¼ringen
2586,40125027,25.8797,-97.5042,2,6,,,2022-03-14,Heroica Matamoros
3135,96104474,12.4667,-85.6667,2,6,,,2022-03-14,Boaco
108,25684013,6.9,79.9164,2,6,,,2022-03-14,Sri Jayewardenepura Kotte
531,61414419,7.7597,4.5761,2,6,,,2022-03-14,Osogbo
1424,58526555,6.402,2.518,2,6,,,2022-03-14,Cotonou
3477,9049682,13.0622,5.2339,2,6,,,2022-03-14,Sokoto
3821,93671796,29.1046,119.6494,2,6,,,2022-03-14,Jinhua
1237,8295330877,53.9590632,10.5580696,0,2,0.5193848039215687,5.418585642928576,2022-03-14,Schleswig-Holstein
31,54695076,35.1928,128.0847,2,6,,,2022-03-14,Chinju
2344,43726122,57.9167,59.9667,2,6,,,2022-03-14,Nizhniy Tagil
1530,7644796929,52.9519346,12.1681003,0,1,0.5490294117647059,11.926984971462957,2022-03-14,Brandenburg
949,71277923,24.4935,110.3902,2,6,,,2022-03-14,Licheng
